Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr19	454955	2.136696	0.805674
chr19	455285	2.112802	0.806379
chr19	464612	2.106907	0.826085
chr19	472149	2.588658	0.841965
chr19	478964	2.784661	0.859607
chr19	482160	2.816486	0.868507
chr19	482221	2.829490	0.868678
chr19	482984	8.541636	0.870837
chr19	484650	8.567906	0.885068
chr19	485177	8.566324	0.889583
chr19	491433	2.827500	0.943174
chr19	494057	2.765704	0.950593
chr19	495722	2.765678	0.955198
chr19	499978	2.780841	0.966969
chr19	501900	2.812141	0.972314
chr19	507450	2.802537	0.987921
chr19	507731	2.801607	0.988708
chr19	508626	2.789682	0.991216
chr19	509158	2.787540	0.992700
chr19	509569	2.793366	0.993846
chr19	509717	2.807980	0.994259
chr19	509897	2.825488	0.994765
chr19	511453	2.820671	0.999161
chr19	514858	8.150133	1.008765
chr19	523110	8.141699	1.076020
chr19	525105	7.984023	1.092263
chr19	525739	7.827749	1.097325
chr19	529004	4.348571	1.122882
chr19	533872	0.592227	1.144051
chr19	536610	0.588963	1.145673
chr19	536878	0.587567	1.145831
chr19	538160	0.607298	1.146584
chr19	538487	0.592824	1.146783
chr19	538531	0.584841	1.146809
chr19	538687	0.585324	1.146900
chr19	538740	0.583546	1.146931
chr19	538930	1.203905	1.147042
chr19	538974	1.203729	1.147095
chr19	538994	2.910650	1.147119
chr19	539174	2.920491	1.147643
chr19	539222	2.935850	1.147783
chr19	539250	2.955443	1.147865
chr19	539266	2.974653	1.147912
chr19	539593	3.071477	1.148885
chr19	539730	3.143959	1.149306
chr19	539817	3.187372	1.149579
chr19	539871	3.246008	1.149752
chr19	541217	3.250024	1.154121
chr19	541260	3.252086	1.154260
chr19	541685	3.254864	1.155643
chr19	541917	3.255992	1.156398
chr19	542009	3.258741	1.156697
chr19	542233	3.258741	1.157427
chr19	542395	3.379574	1.157955
chr19	542473	3.587557	1.158219
chr19	542494	3.825098	1.158294
chr19	542672	4.977245	1.158975
chr19	542674	6.196634	1.158985
chr19	543359	6.287951	1.163230
chr19	544140	9.028154	1.168140
chr19	544277	9.140050	1.169377
chr19	544315	9.192581	1.169725
chr19	549595	9.190221	1.218261
chr19	549678	9.188409	1.219024
chr19	551374	9.188409	1.234608
chr19	552231	9.187277	1.242482
chr19	552650	8.723778	1.246332
chr19	552689	7.690088	1.246672
chr19	554919	9.549983	1.263821
chr19	556112	10.017873	1.275214
chr19	556632	10.060649	1.280423
chr19	556692	10.091276	1.281027
chr19	558714	10.134125	1.301431
chr19	562292	10.134113	1.337691
chr19	562530	10.137072	1.340103
chr19	572317	6.232614	1.439315
chr19	572628	2.049603	1.441253
chr19	575083	1.045008	1.446285
chr19	577321	1.096450	1.448624
chr19	579100	3.131251	1.450574
chr19	581633	3.339546	1.458506
chr19	581815	3.524948	1.459113
chr19	582775	4.067697	1.462497
chr19	588305	3.971699	1.484992
chr19	588860	3.876927	1.487196
chr19	593889	7.878784	1.506693
chr19	594599	10.918811	1.512287
chr19	605985	12.469655	1.636609
chr19	607984	12.473915	1.661536
chr19	610729	12.475718	1.695776
chr19	614967	3.992335	1.748649
chr19	618159	0.584727	1.761392
chr19	624090	0.585505	1.764860
chr19	624502	1.682457	1.765101
chr19	629303	1.953272	1.773179
chr19	629438	2.895395	1.773442
chr19	634095	4.397701	1.786926
chr19	638853	4.625117	1.807851
chr19	642955	4.624821	1.826823
chr19	647039	4.616983	1.845711
chr19	647251	4.614360	1.846689
chr19	651343	4.468430	1.865571
chr19	651852	3.905042	1.867846
chr19	655608	3.001318	1.882513
chr19	657666	2.970608	1.888690
chr19	660913	2.969810	1.898335
chr19	661080	2.969851	1.898831
chr19	663929	2.970770	1.907292
chr19	665186	2.969658	1.911027
chr19	666926	2.968467	1.916194
chr19	667118	2.969677	1.916764
chr19	669458	2.967552	1.923713
chr19	670525	3.086538	1.926879
chr19	670606	3.353514	1.927129
chr19	670828	5.742665	1.927874
chr19	674443	5.736849	1.948634
chr19	675106	5.166535	1.952437
chr19	675513	5.120120	1.954540
chr19	682010	3.951442	1.987805
chr19	683221	3.701177	1.992590
chr19	685380	3.693446	2.000581
chr19	685481	3.690783	2.000954
chr19	687835	3.714864	2.009642
chr19	690548	3.763034	2.019721
chr19	691909	3.867143	2.024842
chr19	697514	3.991802	2.046518
chr19	699532	4.012276	2.054573
chr19	704538	4.011951	2.074659
chr19	710050	4.038457	2.096772
chr19	715780	4.043292	2.119913
chr19	717664	4.042968	2.127530
chr19	723205	4.043450	2.149932
chr19	725939	4.050636	2.160987
chr19	726098	3.932381	2.161631
chr19	726200	4.013478	2.162032
chr19	726482	3.873063	2.163164
chr19	728236	3.842080	2.169958
chr19	730030	3.074001	2.176850
chr19	730052	2.871535	2.176918
chr19	730235	2.809625	2.177443
chr19	730297	2.525903	2.177618
chr19	731055	2.484500	2.179532
chr19	732880	2.524225	2.184066
chr19	734851	5.493132	2.189042
chr19	737123	5.770818	2.201522
chr19	741758	5.343334	2.228270
chr19	743221	2.765737	2.236087
chr19	743589	2.765889	2.237105
chr19	744004	2.582095	2.238253
chr19	744501	2.500428	2.239536
chr19	745344	2.500015	2.241644
chr19	746206	2.499890	2.243799
chr19	747150	2.499476	2.246159
chr19	750173	2.717269	2.253715
chr19	750184	3.002976	2.253745
chr19	750583	3.462873	2.254943
chr19	751060	3.462966	2.256595
chr19	751553	3.520468	2.258302
chr19	752878	3.703353	2.262966
chr19	753715	3.779606	2.266066
chr19	753950	4.087832	2.266954
chr19	753962	4.436791	2.267003
chr19	753990	4.915423	2.267128
chr19	754018	5.337629	2.267265
chr19	756179	6.870102	2.278800
chr19	756709	6.876129	2.282441
chr19	756985	11.450155	2.284339
chr19	757412	15.417000	2.289228
chr19	757606	15.445840	2.292219
chr19	757641	15.456358	2.292760
chr19	760809	15.458182	2.341725
chr19	763508	15.458182	2.383447
chr19	763952	15.407233	2.390310
chr19	764046	15.407233	2.391759
chr19	764389	15.296545	2.397043
chr19	765374	15.072112	2.412110
chr19	765568	14.920987	2.415034
chr19	766103	14.707100	2.423017
chr19	766369	14.703355	2.426929
chr19	773437	14.604030	2.530853
chr19	776648	14.408407	2.577746
chr19	782854	10.077013	2.667165
chr19	784824	10.116653	2.687016
chr19	789890	10.120724	2.738267
chr19	792621	10.120724	2.765907
chr19	797079	5.340280	2.811025
chr19	799342	5.079044	2.823110
chr19	799770	5.017313	2.825284
chr19	801381	5.012307	2.833367
chr19	801820	5.010321	2.835567
chr19	802209	5.004758	2.837516
chr19	802244	5.002404	2.837692
chr19	803086	5.002061	2.841904
chr19	803697	5.002325	2.844960
chr19	803945	4.971326	2.846200
chr19	804013	4.972159	2.846539
chr19	804079	4.972778	2.846867
chr19	806673	4.976411	2.859766
chr19	806977	5.149946	2.861279
chr19	812801	5.373845	2.891272
chr19	817708	1.111024	2.917642
chr19	819997	1.115063	2.920185
chr19	820095	1.117899	2.920294
chr19	823550	1.119539	2.924156
chr19	827655	1.999504	2.928752
chr19	829568	3.914074	2.932577
chr19	830621	4.909696	2.936699
chr19	830854	11.626882	2.937843
chr19	834154	11.195567	2.976211
chr19	836766	5.312585	3.005454
chr19	840776	5.486971	3.026758
chr19	840984	5.694903	3.027899
chr19	844020	7.035504	3.045189
chr19	846041	7.053600	3.059407
chr19	846716	7.051207	3.064169
chr19	850023	7.043435	3.087487
chr19	850199	7.041626	3.088727
chr19	859214	5.329234	3.152207
chr19	862912	4.837191	3.171914
chr19	863038	4.356997	3.172524
chr19	863220	4.193767	3.173317
chr19	864120	4.192723	3.177091
chr19	865374	4.128018	3.182349
chr19	865406	4.354105	3.182481
chr19	865818	3.129603	3.184275
chr19	865835	1.871409	3.184328
chr19	866018	1.340600	3.184670
chr19	868115	0.996490	3.187482
chr19	869037	0.651928	3.188400
chr19	869061	0.412703	3.188416
chr19	871135	0.348437	3.189272
chr19	876604	0.373111	3.191178
chr19	877437	0.424214	3.191488
chr19	880602	0.426071	3.192831
chr19	881161	0.427205	3.193069
chr19	881413	0.428910	3.193177
chr19	884782	0.429076	3.194622
chr19	885818	0.428682	3.195066
chr19	887128	0.430899	3.195628
chr19	889821	0.431260	3.196788
chr19	889898	0.431528	3.196822
chr19	890844	6.304705	3.197230
chr19	896499	6.391796	3.232883
chr19	897571	6.393046	3.239735
chr19	899978	6.379634	3.255123
chr19	904139	6.379779	3.281669
chr19	906633	6.345657	3.297580
chr19	907673	6.329130	3.304179
chr19	910742	6.319879	3.323603
chr19	923744	6.339513	3.405775
chr19	927971	6.382202	3.432572
chr19	931523	3.428517	3.455241
chr19	938708	2.506618	3.479875
chr19	939673	2.275359	3.482294
chr19	939697	2.046900	3.482349
chr19	941603	1.410737	3.486250
chr19	942660	0.935099	3.487741
chr19	945013	0.998439	3.489941
chr19	945089	1.061873	3.490017
chr19	945710	2.920446	3.490677
chr19	946163	1.400075	3.492000
chr19	948532	1.900169	3.495317
chr19	948629	2.236281	3.495501
chr19	949122	2.692456	3.496603
chr19	950380	2.844684	3.499990
chr19	950560	2.865874	3.500502
chr19	950694	2.865974	3.500886
chr19	952866	3.788289	3.507111
chr19	954678	3.916128	3.513976
chr19	954701	4.040928	3.514066
chr19	955110	3.990295	3.515719
chr19	955552	3.883126	3.517482
chr19	955577	3.735660	3.517579
chr19	957385	3.505807	3.524333
chr19	957447	2.560089	3.524551
chr19	958495	1.898857	3.527234
chr19	960187	1.464789	3.530447
chr19	960266	1.225388	3.530562
chr19	960277	1.198412	3.530576
chr19	960445	1.138786	3.530777
chr19	960701	1.073557	3.531069
chr19	961054	0.905289	3.531448
chr19	962108	0.890756	3.532402
chr19	962161	0.879169	3.532449
chr19	964434	0.877219	3.534447
chr19	966693	3.242851	3.536429
chr19	976024	4.925070	3.566688
chr19	984578	0.987495	3.608817
chr19	987051	1.399686	3.611259
chr19	987571	1.378918	3.611987
chr19	988136	1.370741	3.612766
chr19	988165	1.358797	3.612806
chr19	988175	1.350528	3.612819
chr19	988261	1.317358	3.612936
chr19	988336	1.415634	3.613034
chr19	989730	1.411106	3.615008
chr19	990281	1.409385	3.615785
chr19	992903	1.411074	3.619481
chr19	998126	6.239627	3.626851
chr19	1002847	5.885541	3.656308
chr19	1003172	1.827495	3.658221
chr19	1006768	1.552033	3.664793
chr19	1008504	1.495465	3.667487
chr19	1008683	1.457331	3.667755
chr19	1012611	1.281820	3.673479
chr19	1014398	1.284429	3.675770
chr19	1014712	1.292981	3.676173
chr19	1018318	1.307308	3.680835
chr19	1019105	1.355295	3.681864
chr19	1020083	1.436756	3.683190
chr19	1026477	1.465190	3.692376
chr19	1031212	1.837903	3.699314
chr19	1032596	2.483014	3.701858
chr19	1036552	2.780928	3.711680
chr19	1038222	2.766728	3.716325
chr19	1038445	11.121385	3.716942
chr19	1038925	10.950085	3.722280
chr19	1039410	10.860040	3.727591
chr19	1039471	10.770145	3.728253
chr19	1040046	10.743672	3.734446
chr19	1041164	3.266306	3.746457
chr19	1041352	1.837593	3.747071
chr19	1042809	1.173784	3.749749
chr19	1043748	0.708083	3.750851
chr19	1044712	0.654935	3.751534
chr19	1045173	0.634568	3.751835
chr19	1046520	0.634820	3.752690
chr19	1051214	0.634488	3.755670
chr19	1053299	0.644369	3.756993
chr19	1053524	0.671585	3.757138
chr19	1053677	0.654554	3.757241
chr19	1054060	0.616968	3.757491
chr19	1056065	0.610469	3.758728
chr19	1056492	0.605955	3.758989
chr19	1056563	0.599432	3.759032
chr19	1056837	0.599486	3.759196
chr19	1057137	0.595771	3.759376
chr19	1057863	0.595672	3.759809
chr19	1059004	0.601751	3.760488
chr19	1065563	0.672844	3.764435
chr19	1065945	0.776966	3.764692
chr19	1070991	0.944671	3.768613
chr19	1073073	0.986278	3.770580
chr19	1074000	1.024230	3.771494
chr19	1075979	1.086288	3.773521
chr19	1076063	1.152147	3.773612
chr19	1080189	1.917585	3.778366
chr19	1080311	1.947601	3.778600
chr19	1081120	2.299934	3.780176
chr19	1082342	2.351541	3.782986
chr19	1083491	2.444816	3.785688
chr19	1086043	2.406555	3.791927
chr19	1086080	2.412391	3.792016
chr19	1088285	1.989513	3.797335
chr19	1090803	24.019771	3.802345
chr19	1093453	24.019771	3.865997
chr19	1095061	20.027666	3.904621
chr19	1095122	17.547827	3.905843
chr19	1095151	1.526695	3.906352
chr19	1095336	1.522570	3.906634
chr19	1095514	1.438427	3.906905
chr19	1095581	1.350824	3.907002
chr19	1095716	1.334118	3.907184
chr19	1095738	1.322038	3.907213
chr19	1095753	1.308117	3.907233
chr19	1096529	1.395148	3.908248
chr19	1098066	1.528871	3.910393
chr19	1098809	2.900763	3.911529
chr19	1098917	3.721260	3.911842
chr19	1099701	4.111861	3.914759
chr19	1100792	8.649280	3.919245
chr19	1101992	1.614255	3.929625
chr19	1102211	1.439551	3.929978
chr19	1102728	1.464051	3.930722
chr19	1103465	1.667641	3.931801
chr19	1107035	1.486328	3.937755
chr19	1107160	0.379109	3.937941
chr19	1110829	0.372392	3.939332
chr19	1114119	0.312613	3.940557
chr19	1116117	0.265915	3.941181
chr19	1119019	0.256859	3.941953
chr19	1121780	0.256965	3.942662
chr19	1121831	0.256989	3.942675
chr19	1122147	0.257082	3.942756
chr19	1123378	0.828721	3.943073
chr19	1123525	1.041387	3.943195
chr19	1123540	1.235911	3.943210
chr19	1123662	1.241806	3.943361
chr19	1124031	2.692618	3.943819
chr19	1124053	4.808234	3.943879
chr19	1124630	6.931584	3.946653
chr19	1124835	7.580603	3.948074
chr19	1124871	7.610301	3.948347
chr19	1126802	1.234875	3.963042
chr19	1127615	1.016319	3.964046
chr19	1127720	0.886718	3.964153
chr19	1127876	0.762008	3.964291
chr19	1128191	0.763079	3.964531
chr19	1130284	0.763070	3.966129
chr19	1130986	0.846571	3.966664
chr19	1131981	1.480443	3.967507
chr19	1132637	1.487550	3.968478
chr19	1136223	1.495605	3.973812
chr19	1136944	1.495918	3.974890
chr19	1146100	1.492810	3.988587
chr19	1152656	1.480749	3.998374
chr19	1163934	1.481754	4.015074
chr19	1165172	1.484579	4.016908
chr19	1170445	1.495076	4.024736
chr19	1175396	1.496291	4.032138
chr19	1181717	1.516304	4.041597
chr19	1183851	9.636412	4.044832
chr19	1185546	9.636158	4.061166
chr19	1185924	9.637856	4.064809
chr19	1189482	13.764895	4.099100
chr19	1189540	13.765290	4.099898
chr19	1199815	10.408286	4.241337
chr19	1200713	1.509918	4.250683
chr19	1207238	1.180291	4.260536
chr19	1209714	0.608016	4.263458
chr19	1211542	0.494767	4.264569
chr19	1214657	0.409141	4.266111
chr19	1218523	0.389153	4.267692
chr19	1221545	0.413030	4.268868
chr19	1224259	0.416179	4.269989
chr19	1224470	0.421313	4.270077
chr19	1224627	0.464625	4.270143
chr19	1233597	0.501680	4.274311
chr19	1233681	0.555116	4.274353
chr19	1238899	8.479341	4.277250
chr19	1242574	8.711985	4.308411
chr19	1245700	8.712912	4.335645
chr19	1250109	8.709674	4.374060
chr19	1251781	8.709711	4.388623
chr19	1262248	8.682761	4.479787
chr19	1262978	5.791687	4.486126
chr19	1263299	2.698838	4.487985
chr19	1266334	2.665899	4.496176
chr19	1271274	2.679248	4.509345
chr19	1271529	2.678887	4.510029
chr19	1277275	3.283849	4.525421
chr19	1283615	5.026231	4.546241
chr19	1283757	5.983692	4.546955
chr19	1289552	7.939118	4.581630
chr19	1291620	8.290567	4.598048
chr19	1291667	8.664988	4.598438
chr19	1293823	8.785434	4.617120
chr19	1294199	9.012332	4.620423
chr19	1302265	9.030082	4.693117
chr19	1302460	9.050286	4.694877
chr19	1302839	9.070555	4.698307
chr19	1304349	9.070837	4.712004
chr19	1308057	9.072419	4.745639
chr19	1309369	9.055381	4.757542
chr19	1309427	9.054592	4.758067
chr19	1309647	9.054592	4.760059
chr19	1309865	9.054592	4.762033
chr19	1310136	9.052162	4.764487
chr19	1310497	8.136599	4.767754
chr19	1310537	7.191325	4.768080
chr19	1310821	5.741077	4.770122
chr19	1310872	3.554036	4.770415
chr19	1311120	2.717176	4.771296
chr19	1311537	2.192029	4.772429
chr19	1311964	1.986909	4.773365
chr19	1312728	1.975318	4.774883
chr19	1313069	1.765767	4.775557
chr19	1313763	1.772615	4.776783
chr19	1316638	1.750179	4.781879
chr19	1318707	1.744527	4.785500
chr19	1322312	1.719903	4.791789
chr19	1325150	1.894090	4.796670
chr19	1328373	3.765262	4.802775
chr19	1329440	4.119115	4.806792
chr19	1334728	8.783517	4.828574
chr19	1336506	9.149589	4.844191
chr19	1339058	15.588105	4.867541
chr19	1340060	18.795965	4.883160
chr19	1341509	18.882072	4.910396
chr19	1348164	8.170616	5.036056
chr19	1348184	0.406826	5.036219
chr19	1350581	0.406861	5.037194
chr19	1351916	0.408705	5.037737
chr19	1357082	0.473636	5.039849
chr19	1357496	0.589654	5.040045
chr19	1357830	1.318169	5.040242
chr19	1358726	1.350725	5.041423
chr19	1359281	0.562421	5.042173
chr19	1360082	0.488805	5.042623
chr19	1360575	0.484903	5.042864
chr19	1361793	0.492408	5.043455
chr19	1362613	0.487705	5.043858
chr19	1364187	0.487615	5.044626
chr19	1364306	0.461027	5.044684
chr19	1365524	0.461176	5.045246
chr19	1365608	0.453664	5.045284
chr19	1365620	0.444394	5.045290
chr19	1366545	0.444009	5.045701
chr19	1366979	0.443519	5.045894
chr19	1366994	0.443609	5.045900
chr19	1367022	0.444084	5.045913
chr19	1367226	0.446632	5.046003
chr19	1367481	0.445343	5.046117
chr19	1367672	0.444727	5.046202
chr19	1368398	0.445144	5.046525
chr19	1369702	0.445123	5.047106
chr19	1370526	0.459566	5.047472
chr19	1370675	0.476324	5.047541
chr19	1371354	0.504757	5.047864
chr19	1372132	0.491367	5.048257
chr19	1372395	0.487507	5.048386
chr19	1372441	0.481369	5.048409
chr19	1374641	0.479837	5.049468
chr19	1375355	1.252992	5.049810
chr19	1376723	2.125438	5.051524
chr19	1383649	2.125243	5.066245
chr19	1384246	2.124918	5.067514
chr19	1384690	0.462060	5.068457
chr19	1387299	0.873357	5.069663
chr19	1388538	0.897671	5.070745
chr19	1389517	0.897855	5.071624
chr19	1390243	0.895864	5.072276
chr19	1391059	0.896396	5.073007
chr19	1391235	0.896264	5.073164
chr19	1391809	0.936707	5.073679
chr19	1396404	0.947619	5.077983
chr19	1399723	0.948525	5.081128
chr19	1400555	0.948008	5.081917
chr19	1400866	0.445139	5.082212
chr19	1410493	0.418559	5.086498
chr19	1413574	0.303592	5.087787
chr19	1415287	0.280825	5.088307
chr19	1415875	0.259893	5.088472
chr19	1421762	0.259513	5.090002
chr19	1424888	0.469955	5.090814
chr19	1425448	0.589978	5.091077
chr19	1427260	0.607930	5.092146
chr19	1427368	0.620040	5.092211
chr19	1432821	0.630105	5.095592
chr19	1433989	0.729875	5.096328
chr19	1434135	0.847431	5.096435
chr19	1435771	0.977877	5.097821
chr19	1436874	1.697290	5.098900
chr19	1442970	1.699024	5.109247
chr19	1444419	1.698357	5.111709
chr19	1448180	1.697166	5.118096
chr19	1451400	1.727418	5.123561
chr19	1455903	1.743047	5.131340
chr19	1457875	4.361164	5.134777
chr19	1459424	4.623746	5.141532
chr19	1460036	4.723171	5.144362
chr19	1460473	4.797039	5.146426
chr19	1460998	4.849944	5.148944
chr19	1463265	4.856805	5.159939
chr19	1471750	4.878016	5.201149
chr19	1472007	4.904708	5.202403
chr19	1473152	4.907594	5.208019
chr19	1473196	4.912297	5.208235
chr19	1473917	4.911037	5.211777
chr19	1474771	4.903201	5.215971
chr19	1475391	4.761026	5.219011
chr19	1476432	4.229109	5.223967
chr19	1481481	1.806873	5.245320
chr19	1488147	1.749584	5.257364
chr19	1489080	1.002207	5.258997
chr19	1495634	1.144967	5.265565
chr19	1496384	1.185424	5.266424
chr19	1497060	0.983200	5.267225
chr19	1497121	0.804421	5.267285
chr19	1502273	0.805967	5.271429
chr19	1505874	6.622123	5.274332
chr19	1507483	11.498233	5.284987
chr19	1512093	11.498233	5.337994
chr19	1512963	11.463030	5.347997
chr19	1518201	8.586981	5.408040
chr19	1518370	3.618144	5.409492
chr19	1521768	3.611452	5.421786
chr19	1525307	3.900258	5.434567
chr19	1526267	7.303014	5.438311
chr19	1526470	7.335411	5.439794
chr19	1526539	7.347952	5.440300
chr19	1526613	7.371648	5.440844
chr19	1529385	7.424452	5.461278
chr19	1529423	7.464473	5.461560
chr19	1530033	7.467150	5.466113
chr19	1530060	7.449976	5.466315
chr19	1533972	7.374356	5.495459
chr19	1535349	7.411205	5.505614
chr19	1535945	7.422224	5.510031
chr19	1536534	7.371504	5.514402
chr19	1537467	4.934239	5.521280
chr19	1538107	4.804195	5.524438
chr19	1538411	4.364666	5.525898
chr19	1538945	4.292299	5.528229
chr19	1539001	4.213839	5.528470
chr19	1539267	4.188250	5.529590
chr19	1539782	4.203298	5.531747
chr19	1540506	5.036490	5.534791
chr19	1542522	7.242827	5.544944
chr19	1542718	7.901961	5.546364
chr19	1546180	13.777416	5.573720
chr19	1546944	17.832632	5.584246
chr19	1550650	5.787729	5.650334
chr19	1562643	0.797161	5.719746
chr19	1572369	0.737345	5.727499
chr19	1576073	0.732929	5.730231
chr19	1577117	0.730042	5.730996
chr19	1577208	0.725514	5.731062
chr19	1580189	0.575821	5.733225
chr19	1580334	0.437767	5.733308
chr19	1581040	0.370502	5.733617
chr19	1586274	0.369357	5.735557
chr19	1589064	0.423712	5.736587
chr19	1589107	0.485931	5.736605
chr19	1593540	0.588458	5.738760
chr19	1599869	0.588133	5.742484
chr19	1600035	0.699753	5.742581
chr19	1610556	0.699584	5.749944
chr19	1618908	0.699635	5.755787
chr19	1620998	0.700650	5.757249
chr19	1622372	0.698984	5.758211
chr19	1622784	0.699118	5.758499
chr19	1624527	0.699789	5.759718
chr19	1625383	0.699654	5.760317
chr19	1629468	0.698851	5.763175
chr19	1630341	0.690233	5.763785
chr19	1630785	0.690273	5.764092
chr19	1633806	0.690254	5.766177
chr19	1633923	0.658971	5.766258
chr19	1634595	0.621787	5.766701
chr19	1638919	0.602878	5.769389
chr19	1640535	0.598293	5.770363
chr19	1641898	0.578530	5.771179
chr19	1642507	0.567003	5.771531
chr19	1642781	0.558268	5.771687
chr19	1646712	0.624625	5.773881
chr19	1650134	2.511560	5.776019
chr19	1658998	10.172723	5.798281
chr19	1668161	10.172720	5.891494
chr19	1673509	10.049466	5.945897
chr19	1673775	8.160857	5.948571
chr19	1673793	6.622151	5.948717
chr19	1675517	3.124182	5.960134
chr19	1676419	2.627945	5.962952
chr19	1676841	1.806885	5.964061
chr19	1679406	1.554808	5.968696
chr19	1682776	1.750009	5.973935
chr19	1683996	1.749312	5.976070
chr19	1684137	3.969027	5.976317
chr19	1684746	4.581536	5.978734
