Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr21	14647850	0.003122	0.867211
chr21	14648157	0.003407	0.867212
chr21	14649798	0.004203	0.867217
chr21	14652908	0.008164	0.867230
chr21	14655551	0.217120	0.867252
chr21	14656769	0.026703	0.867516
chr21	14658830	0.026751	0.867571
chr21	14661992	0.205670	0.867656
chr21	14664951	0.199672	0.868265
chr21	14665973	0.557361	0.868469
chr21	14666164	0.518480	0.868575
chr21	14667084	0.092044	0.869052
chr21	14669931	0.092087	0.869314
chr21	14670124	0.092144	0.869332
chr21	14670189	0.092135	0.869338
chr21	14671173	0.092214	0.869429
chr21	14673850	0.092057	0.869675
chr21	14677301	0.090883	0.869993
chr21	14677354	0.089558	0.869998
chr21	14681277	0.088355	0.870349
chr21	14685596	0.096236	0.870731
chr21	14686163	0.095983	0.870785
chr21	14686657	0.095756	0.870833
chr21	14687571	0.135658	0.870920
chr21	14688825	0.217538	0.871091
chr21	14691367	0.163476	0.871643
chr21	14692312	0.155122	0.871798
chr21	14693233	0.173735	0.871941
chr21	14693381	0.190951	0.871967
chr21	14699805	0.591315	0.873193
chr21	14699886	0.669453	0.873241
chr21	14712164	0.671923	0.881461
chr21	14714887	0.498867	0.883290
chr21	14715226	0.456560	0.883459
chr21	14717531	0.356163	0.884512
chr21	14725383	0.087084	0.887308
chr21	14735086	0.077572	0.888153
chr21	14735490	0.069302	0.888185
chr21	14736458	0.067803	0.888252
chr21	14739464	0.067793	0.888456
chr21	14742842	0.067769	0.888685
chr21	14743317	0.067740	0.888717
chr21	14744046	0.067734	0.888766
chr21	14744908	0.067739	0.888825
chr21	14749399	0.067739	0.889129
chr21	14749867	0.067732	0.889161
chr21	14755245	0.067728	0.889525
chr21	14756361	0.067728	0.889600
chr21	14756676	0.067728	0.889622
chr21	14756973	0.067731	0.889642
chr21	14757043	0.067737	0.889647
chr21	14758904	0.067737	0.889773
chr21	14761967	0.067751	0.889980
chr21	14762923	0.067802	0.890045
chr21	14766425	0.079766	0.890282
chr21	14767201	0.469061	0.890344
chr21	14768343	0.209361	0.890880
chr21	14769046	0.121850	0.891027
chr21	14769462	0.118511	0.891078
chr21	14771177	0.118538	0.891281
chr21	14771811	0.118839	0.891356
chr21	14773232	0.119405	0.891525
chr21	14773516	0.119724	0.891559
chr21	14775729	0.119837	0.891824
chr21	14779379	0.127731	0.892261
chr21	14780336	0.160126	0.892383
chr21	14781932	0.160126	0.892639
chr21	14781959	0.164559	0.892643
chr21	14783598	0.173029	0.892913
chr21	14784285	0.166961	0.893032
chr21	14785618	0.144739	0.893255
chr21	14785799	0.121296	0.893281
chr21	14786412	0.113341	0.893355
chr21	14790421	0.113050	0.893809
chr21	14790733	0.112765	0.893845
chr21	14793505	0.112575	0.894157
chr21	14795475	0.112680	0.894379
chr21	14796123	0.114728	0.894452
chr21	14796635	0.119037	0.894511
chr21	14798017	0.134592	0.894675
chr21	14798237	0.135428	0.894705
chr21	14800853	0.175030	0.895059
chr21	14801142	0.178081	0.895110
chr21	14802750	0.187278	0.895396
chr21	14803128	0.187338	0.895467
chr21	14807136	0.189179	0.896218
chr21	14808893	0.189186	0.896550
chr21	14810042	0.189194	0.896768
chr21	14812555	0.405351	0.897243
chr21	14812990	0.433461	0.897419
chr21	14813373	0.315891	0.897585
chr21	14813649	0.179139	0.897673
chr21	14815904	0.175025	0.898077
chr21	14817786	0.166946	0.898406
chr21	14819708	0.165870	0.898727
chr21	14820408	0.161335	0.898843
chr21	14821002	0.162127	0.898939
chr21	14822342	0.160059	0.899156
chr21	14824503	0.158894	0.899502
chr21	14824612	0.157680	0.899519
chr21	14825589	0.157609	0.899673
chr21	14827698	0.157772	0.900006
chr21	14830037	1.061002	0.900375
chr21	14831360	2.778301	0.901778
chr21	14831607	4.848977	0.902465
chr21	14835272	5.043314	0.920236
chr21	14836389	4.939804	0.925869
chr21	14837298	1.042332	0.930360
chr21	14844724	0.834905	0.938100
chr21	14847294	0.826240	0.940246
chr21	14847601	0.648021	0.940499
chr21	14849510	0.646980	0.941737
chr21	14849628	0.228981	0.941813
chr21	14855019	0.228817	0.943047
chr21	14861172	0.226894	0.944455
chr21	14869622	0.227308	0.946373
chr21	14870671	0.229050	0.946611
chr21	14876277	0.252153	0.947895
chr21	14880003	0.371244	0.948835
chr21	14884332	0.469166	0.950442
chr21	14886672	5.634306	0.951539
chr21	14886814	5.818976	0.952340
chr21	14891899	0.419387	0.981929
chr21	14899570	0.419368	0.985146
chr21	14899588	0.419619	0.985154
chr21	14901920	0.427823	0.986132
chr21	14902101	0.424913	0.986210
chr21	14902699	0.420338	0.986464
chr21	14907589	0.424433	0.988519
chr21	14911701	0.484936	0.990265
chr21	14914635	1.111845	0.991687
chr21	14914806	1.837014	0.991877
chr21	14916055	0.652600	0.994172
chr21	14920137	0.463031	0.996836
chr21	14924935	0.188768	0.999057
chr21	14928355	0.186138	0.999703
chr21	14930698	0.184298	1.000139
chr21	14932042	0.183848	1.000387
chr21	14934934	0.183910	1.000919
chr21	14941006	0.184349	1.002035
chr21	14941145	0.184711	1.002061
chr21	14942359	0.185135	1.002285
chr21	14943339	0.185778	1.002467
chr21	14945115	0.187622	1.002796
chr21	14947170	0.190663	1.003182
chr21	14952326	0.191763	1.004165
chr21	14957973	0.428568	1.005248
chr21	14958099	0.529832	1.005302
chr21	14960596	0.368649	1.006625
chr21	14961921	0.212786	1.007113
chr21	14969927	1.437302	1.008817
chr21	14973009	0.132422	1.013247
chr21	14973865	0.133574	1.013360
chr21	14973902	0.133133	1.013365
chr21	14976486	0.130997	1.013709
chr21	14977008	0.128336	1.013777
chr21	14977445	0.098057	1.013834
chr21	14985432	0.082409	1.014617
chr21	14998515	0.083633	1.015695
chr21	15005151	0.129871	1.016250
chr21	15011705	0.085259	1.017101
chr21	15021261	0.085383	1.017916
chr21	15027483	0.085412	1.018447
chr21	15029230	0.085968	1.018596
chr21	15033829	0.086852	1.018992
chr21	15036305	0.089395	1.019207
chr21	15036419	0.092778	1.019217
chr21	15040218	0.109630	1.019569
chr21	15046919	0.431911	1.020304
chr21	15047635	0.372233	1.020613
chr21	15052812	3.640036	1.022540
chr21	15053784	3.653926	1.026078
chr21	15053919	3.667561	1.026572
chr21	15053976	3.677194	1.026781
chr21	15055484	0.534417	1.032326
chr21	15061304	0.521206	1.035436
chr21	15062969	0.508169	1.036304
chr21	15064962	0.500051	1.037317
chr21	15075649	0.500127	1.042661
chr21	15077253	0.501197	1.043463
chr21	15082617	0.897909	1.046151
chr21	15082916	0.896955	1.046420
chr21	15087280	4.827212	1.050334
chr21	15088129	5.213863	1.054433
chr21	15105485	1.326935	1.144924
chr21	15109958	1.330512	1.150860
chr21	15110825	1.321987	1.152013
chr21	15113387	1.315496	1.155400
chr21	15113706	1.315496	1.155820
chr21	15116712	1.310430	1.159774
chr21	15119875	1.307675	1.163919
chr21	15125893	1.307804	1.171789
chr21	15129378	1.306839	1.176346
chr21	15131418	1.307754	1.179012
chr21	15134369	1.311595	1.182872
chr21	15135843	1.339842	1.184805
chr21	15135926	1.365297	1.184916
chr21	15137578	1.456345	1.187172
chr21	15138490	1.527304	1.188500
chr21	15139257	1.622107	1.189671
chr21	15141121	1.619157	1.192695
chr21	15141952	1.639914	1.194040
chr21	15143620	1.667805	1.196776
chr21	15145310	1.359630	1.199594
chr21	15146003	1.028700	1.200536
chr21	15148130	1.384912	1.202724
chr21	15148633	1.377906	1.203421
chr21	15151646	1.376687	1.207573
chr21	15152398	1.392311	1.208608
chr21	15152522	1.398841	1.208781
chr21	15152897	1.410016	1.209305
chr21	15152923	1.417275	1.209342
chr21	15153041	1.428430	1.209509
chr21	15153524	1.536842	1.210199
chr21	15153992	2.946799	1.210918
chr21	15154158	4.119342	1.211407
chr21	15154191	4.119159	1.211543
chr21	15165769	1.872312	1.259235
chr21	15166291	0.874973	1.260212
chr21	15166804	0.631256	1.260661
chr21	15167890	0.628168	1.261347
chr21	15169567	0.645573	1.262400
chr21	15169955	0.646011	1.262651
chr21	15169985	0.646104	1.262670
chr21	15170179	0.638207	1.262795
chr21	15170833	0.612308	1.263213
chr21	15171646	0.612198	1.263711
chr21	15174411	0.612560	1.265403
chr21	15175420	0.612515	1.266021
chr21	15176888	0.613116	1.266921
chr21	15179476	0.612536	1.268507
chr21	15180839	0.614696	1.269342
chr21	15181242	3.953858	1.269590
chr21	15181318	5.489093	1.269890
chr21	15184741	10.437249	1.288680
chr21	15186170	8.291778	1.303594
chr21	15186277	5.439165	1.304482
chr21	15188402	0.363331	1.316040
chr21	15196647	2.722734	1.319036
chr21	15199246	2.834914	1.326112
chr21	15199530	3.350106	1.326917
chr21	15199604	4.319093	1.327165
chr21	15199811	7.406284	1.328059
chr21	15199883	8.862443	1.328592
chr21	15201080	8.793652	1.339201
chr21	15201232	5.245717	1.340537
chr21	15203270	4.513022	1.351228
chr21	15203435	3.538516	1.351973
chr21	15203801	1.350554	1.353268
chr21	15204287	1.006032	1.353924
chr21	15204549	0.899821	1.354188
chr21	15206017	0.903418	1.355509
chr21	15206684	0.911110	1.356111
chr21	15207805	0.952615	1.357133
chr21	15207860	0.997843	1.357185
chr21	15208053	1.041625	1.357378
chr21	15208781	1.044312	1.358136
chr21	15209349	1.042595	1.358729
chr21	15212272	1.045406	1.361777
chr21	15214196	1.086245	1.363788
chr21	15214314	1.136310	1.363916
chr21	15214708	1.271542	1.364364
chr21	15215814	1.376879	1.365770
chr21	15216110	1.453709	1.366178
chr21	15218736	1.453816	1.369995
chr21	15218906	6.418681	1.370242
chr21	15228353	6.418598	1.430880
chr21	15235349	1.717828	1.475784
chr21	15235940	0.917303	1.476799
chr21	15238121	0.917140	1.478800
chr21	15241352	0.917305	1.481763
chr21	15241362	0.916960	1.481772
chr21	15244894	0.911714	1.485011
chr21	15258145	0.858125	1.497092
chr21	15260313	0.851147	1.498953
chr21	15265724	0.851457	1.503558
chr21	15266940	0.852411	1.504594
chr21	15269429	0.864385	1.506715
chr21	15270083	0.885702	1.507280
chr21	15271485	1.028751	1.508522
chr21	15271689	1.161057	1.508732
chr21	15272458	1.161333	1.509625
chr21	15274221	1.161474	1.511672
chr21	15274491	2.683163	1.511986
chr21	15275981	6.007440	1.515984
chr21	15278588	6.068007	1.531645
chr21	15278807	6.072565	1.532974
chr21	15279270	6.077148	1.535786
chr21	15288641	3.912451	1.592735
chr21	15289358	3.721974	1.595540
chr21	15292364	2.821785	1.606728
chr21	15292828	0.525265	1.608038
chr21	15294466	0.528341	1.608898
chr21	15301795	0.431187	1.612770
chr21	15302333	0.339923	1.613002
chr21	15309406	0.340461	1.615406
chr21	15309717	0.339757	1.615512
chr21	15313975	0.339870	1.616959
chr21	15316861	0.342937	1.617940
chr21	15319809	0.343196	1.618951
chr21	15322836	1.123086	1.619990
chr21	15328333	1.169176	1.626163
chr21	15330476	1.147099	1.628669
chr21	15331425	1.148800	1.629757
chr21	15331478	1.148454	1.629818
chr21	15332025	1.145652	1.630446
chr21	15332033	1.145762	1.630456
chr21	15333028	1.142687	1.631596
chr21	15333580	1.140900	1.632226
chr21	15333700	1.138695	1.632363
chr21	15336261	1.143932	1.635280
chr21	15336419	1.130678	1.635460
chr21	15336453	1.116031	1.635499
chr21	15336787	1.105409	1.635871
chr21	15337085	1.096897	1.636201
chr21	15338899	1.092450	1.638191
chr21	15340098	1.129763	1.639500
chr21	15340883	1.641312	1.640387
chr21	15341231	3.211242	1.640959
chr21	15341527	5.162045	1.641909
chr21	15346993	5.169093	1.670125
chr21	15352881	2.116562	1.700560
chr21	15358904	1.621098	1.713308
chr21	15368349	1.621120	1.728620
chr21	15370863	1.622432	1.732695
chr21	15373007	1.623984	1.736174
chr21	15373078	1.625457	1.736289
chr21	15374041	1.675231	1.737854
chr21	15375507	1.959587	1.740310
chr21	15378781	2.123918	1.746726
chr21	15380518	2.261414	1.750415
chr21	15380777	2.452576	1.751001
chr21	15381467	2.932277	1.752693
chr21	15381873	2.879166	1.753884
chr21	15381907	2.833363	1.753982
chr21	15384535	2.849738	1.761428
chr21	15386023	2.942107	1.765668
chr21	15386482	2.952362	1.767018
chr21	15389721	1.580414	1.776581
chr21	15390845	0.667275	1.778358
chr21	15393965	0.308764	1.780439
chr21	15395187	0.291405	1.780817
chr21	15400618	0.291096	1.782399
chr21	15402878	0.290718	1.783057
chr21	15406669	0.332753	1.784159
chr21	15408034	0.387646	1.784614
chr21	15409400	0.486607	1.785143
chr21	15410380	0.986685	1.785620
chr21	15411059	0.987292	1.786290
chr21	15411496	0.922696	1.786721
chr21	15412399	0.274856	1.787555
chr21	15412831	0.216344	1.787673
chr21	15412891	0.156806	1.787686
chr21	15416327	0.099131	1.788225
chr21	15417795	0.068902	1.788371
chr21	15420732	0.051958	1.788573
chr21	15423628	0.033227	1.788723
chr21	15424368	0.025801	1.788748
chr21	15424864	0.025754	1.788761
chr21	15428112	0.025748	1.788844
chr21	15436475	0.174240	1.789060
chr21	15436741	0.378574	1.789106
chr21	15442347	0.485076	1.791228
chr21	15443935	0.562809	1.791999
chr21	15445468	0.560056	1.792862
chr21	15446451	0.556693	1.793412
chr21	15447212	0.548505	1.793836
chr21	15447982	0.548215	1.794258
chr21	15448560	2.884016	1.794575
chr21	15448599	16.176498	1.794687
chr21	15448740	16.935136	1.796968
chr21	15449004	16.935136	1.801439
chr21	15449283	16.935136	1.806164
chr21	15452351	16.935136	1.858121
chr21	15452645	16.847518	1.863100
chr21	15452975	16.820346	1.868660
chr21	15454603	0.108002	1.896043
chr21	15458679	0.108010	1.896483
chr21	15459285	0.108053	1.896549
chr21	15459436	0.108092	1.896565
chr21	15462504	0.108306	1.896897
chr21	15463956	0.109583	1.897054
chr21	15469528	0.384493	1.897665
chr21	15472048	0.749833	1.898634
chr21	15472483	0.752814	1.898960
chr21	15472940	0.740673	1.899304
chr21	15472963	0.721686	1.899321
chr21	15473946	0.594644	1.900030
chr21	15474153	0.476580	1.900153
chr21	15474175	0.369278	1.900164
chr21	15474687	0.337369	1.900353
chr21	15474991	0.318197	1.900455
chr21	15475149	0.307542	1.900506
chr21	15475344	0.307907	1.900566
chr21	15475515	0.309609	1.900618
chr21	15476376	0.354328	1.900885
chr21	15476890	0.561874	1.901067
chr21	15479537	0.204571	1.902554
chr21	15481365	0.201750	1.902928
chr21	15482605	0.205528	1.903178
chr21	15482718	0.209350	1.903202
chr21	15484011	0.221295	1.903472
chr21	15487981	0.902278	1.904351
chr21	15489766	0.870162	1.905962
chr21	15489843	0.851852	1.906029
chr21	15491027	0.628837	1.907037
chr21	15491250	0.670242	1.907177
chr21	15491294	0.829573	1.907207
chr21	15491560	0.751693	1.907427
chr21	15491773	0.725372	1.907588
chr21	15491818	0.666419	1.907620
chr21	15491871	0.529339	1.907656
chr21	15492183	0.447825	1.907821
chr21	15492853	0.422014	1.908121
chr21	15493361	0.203196	1.908335
chr21	15493550	0.023477	1.908374
chr21	15494454	0.022289	1.908395
chr21	15494621	0.021739	1.908398
chr21	15494652	0.020493	1.908399
chr21	15494781	0.020457	1.908402
chr21	15494955	0.019347	1.908405
chr21	15495000	0.017697	1.908406
chr21	15495751	0.017633	1.908420
chr21	15497397	0.017613	1.908449
chr21	15497906	0.339079	1.908458
chr21	15499610	0.339085	1.909035
chr21	15499679	0.339085	1.909059
chr21	15499796	0.073771	1.909098
chr21	15500150	0.063197	1.909124
chr21	15500371	0.058315	1.909138
chr21	15500402	0.058516	1.909140
chr21	15500426	0.058954	1.909142
chr21	15500554	0.060469	1.909149
chr21	15500572	0.061388	1.909150
chr21	15500601	0.062986	1.909152
chr21	15501285	0.072691	1.909195
chr21	15501522	0.086979	1.909212
chr21	15502692	0.086980	1.909314
chr21	15502912	0.188769	1.909333
chr21	15504006	0.204278	1.909540
chr21	15506594	0.204297	1.910068
chr21	15507046	0.204169	1.910161
chr21	15507599	0.204099	1.910274
chr21	15507969	0.204065	1.910349
chr21	15510170	0.204065	1.910798
chr21	15510580	0.204100	1.910882
chr21	15510865	0.630417	1.910940
chr21	15510998	0.630445	1.911024
chr21	15511035	0.756134	1.911047
chr21	15512998	0.731169	1.912532
chr21	15514013	0.713614	1.913274
chr21	15515843	0.703237	1.914580
chr21	15516330	0.709385	1.914922
chr21	15518103	0.715296	1.916180
chr21	15518352	0.724129	1.916358
chr21	15520265	0.761552	1.917743
chr21	15521638	0.760777	1.918789
chr21	15523771	0.779289	1.920412
chr21	15526090	1.274855	1.922219
chr21	15527617	1.540019	1.924166
chr21	15531192	0.746088	1.929671
chr21	15531843	0.674059	1.930157
chr21	15532235	0.622330	1.930421
chr21	15534637	0.391955	1.931916
chr21	15536548	0.079018	1.932665
chr21	15537944	0.078068	1.932775
chr21	15545240	0.105917	1.933345
chr21	15545350	0.150037	1.933356
chr21	15546000	0.311968	1.933454
chr21	15548670	0.331325	1.934287
chr21	15548739	0.358226	1.934310
chr21	15548798	0.391101	1.934331
chr21	15549014	0.455982	1.934415
chr21	15549527	0.456002	1.934649
chr21	15550182	0.205700	1.934948
chr21	15550435	0.082572	1.935000
chr21	15552993	0.083922	1.935211
chr21	15553112	0.085237	1.935221
chr21	15553529	0.087229	1.935257
chr21	15554030	0.089334	1.935301
chr21	15554350	0.092757	1.935329
chr21	15558464	0.116871	1.935711
chr21	15558784	0.117213	1.935748
chr21	15559222	0.122269	1.935799
chr21	15559454	0.130864	1.935828
chr21	15560160	0.242547	1.935920
chr21	15561435	0.259596	1.936229
chr21	15561781	0.665159	1.936319
chr21	15562655	0.903076	1.936901
chr21	15563158	0.276276	1.937355
chr21	15563782	0.153600	1.937527
chr21	15566986	0.332697	1.938019
chr21	15570855	0.297175	1.939307
chr21	15571961	0.763382	1.939635
chr21	15573706	0.971672	1.940967
chr21	15576536	1.033735	1.943717
chr21	15577877	1.046500	1.945103
chr21	15580334	1.027901	1.947675
chr21	15580754	1.011716	1.948106
chr21	15580827	0.997686	1.948180
chr21	15581807	0.997131	1.949158
chr21	15583629	2.232055	1.950975
chr21	15583941	4.466300	1.951671
chr21	15584288	17.057541	1.953221
chr21	15586875	17.059952	1.997349
chr21	15588213	17.052643	2.020175
chr21	15589167	16.987992	2.036443
chr21	15589279	16.277173	2.038346
chr21	15589545	13.341456	2.042676
chr21	15589934	13.341456	2.047865
chr21	15589940	7.602236	2.047946
chr21	15591689	0.835781	2.061242
chr21	15593037	0.837003	2.062368
chr21	15593963	0.836931	2.063144
chr21	15594371	1.097948	2.063485
chr21	15594465	1.305275	2.063588
chr21	15594495	1.474290	2.063627
chr21	15595111	1.472292	2.064536
chr21	15595195	1.471246	2.064659
chr21	15595726	1.468898	2.065440
chr21	15596145	1.468524	2.066056
chr21	15596772	1.466960	2.066977
chr21	15597535	7.996947	2.068096
chr21	15597894	1.148158	2.070967
chr21	15598037	0.697140	2.071131
chr21	15599765	0.550636	2.072336
chr21	15599963	0.195115	2.072445
chr21	15600054	0.121859	2.072462
chr21	15600210	0.116841	2.072481
chr21	15600595	0.958948	2.072526
chr21	15601205	0.021871	2.073111
chr21	15603419	0.021871	2.073160
chr21	15603589	0.022397	2.073164
chr21	15603790	0.022490	2.073168
chr21	15603999	8.292695	2.073173
chr21	15604070	0.019625	2.073762
chr21	15604227	0.019507	2.073765
chr21	15604612	0.019514	2.073772
chr21	15604901	0.019558	2.073778
chr21	15605083	0.019558	2.073781
chr21	15605165	0.019545	2.073783
chr21	15605312	0.021868	2.073786
chr21	15605387	0.385197	2.073787
chr21	15605774	1.596555	2.073937
chr21	15606128	0.018274	2.074502
chr21	15606354	0.014956	2.074506
chr21	15606626	0.088006	2.074510
chr21	15606757	0.280663	2.074521
chr21	15608558	0.067050	2.075027
chr21	15608853	0.035476	2.075047
chr21	15608979	0.015103	2.075051
chr21	15609055	0.015103	2.075052
chr21	15609286	0.011223	2.075056
chr21	15609813	0.011094	2.075062
chr21	15610431	0.011087	2.075069
chr21	15611216	0.011087	2.075077
chr21	15611538	0.011109	2.075081
chr21	15611644	0.011127	2.075082
chr21	15611799	0.011125	2.075084
chr21	15612320	0.012459	2.075090
chr21	15612764	0.111750	2.075095
chr21	15613199	0.433468	2.075144
chr21	15613240	0.751886	2.075161
chr21	15613560	0.824169	2.075402
chr21	15615220	0.440246	2.076770
chr21	15615376	0.313030	2.076839
chr21	15615500	0.092021	2.076878
chr21	15615855	0.077493	2.076910
chr21	15616629	0.127996	2.076970
chr21	15616729	0.450897	2.076983
chr21	15616750	0.895421	2.076993
chr21	15616772	1.443997	2.077012
chr21	15617444	5.958592	2.077983
chr21	15617573	2.023077	2.078751
chr21	15617806	1.808559	2.079223
chr21	15618081	1.769406	2.079720
chr21	15618300	1.276006	2.080108
chr21	15619132	0.441299	2.081169
chr21	15619179	0.004701	2.081190
chr21	15619466	0.004701	2.081191
chr21	15620391	0.004701	2.081196
chr21	15620439	0.004699	2.081196
chr21	15620695	0.004690	2.081197
chr21	15620798	0.004683	2.081198
chr21	15621160	0.004682	2.081199
chr21	15623441	0.004680	2.081210
chr21	15624121	0.004681	2.081213
chr21	15624217	0.004681	2.081214
chr21	15624442	0.004681	2.081215
chr21	15624647	0.004681	2.081216
chr21	15624975	0.004681	2.081217
chr21	15625241	0.004683	2.081218
chr21	15626579	0.004683	2.081225
chr21	15626591	0.004691	2.081225
chr21	15626660	0.087742	2.081225
chr21	15626714	1.064950	2.081230
chr21	15627159	2.721835	2.081704
chr21	15627384	0.002845	2.082316
chr21	15627469	0.002823	2.082316
chr21	15627552	0.002783	2.082317
chr21	15627610	0.002756	2.082317
chr21	15627675	0.002755	2.082317
chr21	15627821	0.002726	2.082317
chr21	15628155	0.002726	2.082318
chr21	15628668	0.002726	2.082320
chr21	15628819	0.002726	2.082320
chr21	15629174	0.002727	2.082321
chr21	15629265	0.002727	2.082321
chr21	15629541	0.002727	2.082322
chr21	15629926	0.002727	2.082323
chr21	15630282	0.002727	2.082324
chr21	15630292	0.002727	2.082324
chr21	15630742	0.002727	2.082325
chr21	15630812	0.002727	2.082325
chr21	15631493	0.002731	2.082327
chr21	15632001	0.002737	2.082329
chr21	15632141	0.003725	2.082329
chr21	15632187	0.303984	2.082329
chr21	15632213	1.644426	2.082337
chr21	15632656	0.011827	2.083066
chr21	15633145	0.012148	2.083071
chr21	15633589	0.012148	2.083077
chr21	15633694	0.074700	2.083078
chr21	15634042	0.074712	2.083104
chr21	15634304	0.320710	2.083124
chr21	15635640	0.344593	2.083552
chr21	15635873	0.621996	2.083632
chr21	15635980	0.998114	2.083699
chr21	15637287	1.007696	2.085003
chr21	15638598	0.594076	2.086325
chr21	15639282	0.776988	2.086731
chr21	15640319	0.753933	2.087537
chr21	15640881	0.512684	2.087960
chr21	15641828	0.527479	2.088446
chr21	15641852	0.534167	2.088459
chr21	15642106	0.576977	2.088594
chr21	15642676	0.672573	2.088923
chr21	15643912	0.942965	2.089754
chr21	15644339	1.000978	2.090157
chr21	15644351	1.062217	2.090169
chr21	15644693	1.078106	2.090532
chr21	15645477	1.090805	2.091378
chr21	15645530	1.173430	2.091435
chr21	15645581	1.245845	2.091495
chr21	15646060	1.290365	2.092092
chr21	15646397	1.299722	2.092527
chr21	15646405	1.312114	2.092537
chr21	15647347	1.316488	2.093773
chr21	15647353	1.383480	2.093781
chr21	15647431	1.422567	2.093889
chr21	15647561	1.420056	2.094074
chr21	15648154	2.199401	2.094916
chr21	15648179	4.162577	2.094971
